ticker,Company Name,Industry,sector,is_fo_stock,fo_category,stage,overall_setup_label,final_combined_score,change_1d_pct,change_1w_pct,change_1m_pct,change_ytd_pct,last_close,stage_variant,stage_classification,stage_display
GPPL.NS,Gujarat Pipavav Port Limited,Services,Unknown,False,Cash,Stage 4,watchlist,17.68,0.24,0.91,-0.45,-16.75,151.63,Stage 4,Stage 4,Stage 4
TIMKEN.NS,Timken India Limited,Capital Goods,Unknown,False,Cash,Stage 1,watchlist,17.61,0.24,6.54,4.23,10.28,3351.0,Stage 1,Stage 1,Stage 1
HOMEFIRST.NS,Home First Finance Company India Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,62.04,0.23,0.4,-0.71,8.96,1193.8,Stage 2,Stage 2,Stage 2
MARICO.NS,Marico Limited,Fast Moving Consumer Goods,Unknown,True,F&O,Stage 2,watchlist,59.75,0.23,-0.99,0.69,13.87,862.0,Stage 2,Stage 2,Stage 2
RENUKA.NS,Shree Renuka Sugars Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,14.64,0.23,1.37,-1.95,-14.99,22.17,Stage 4,Stage 4,Stage 4
BAJAJHIND.NS,Bajaj Hindusthan Sugar Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,13.0,0.23,4.9,1.91,-4.82,17.57,Stage 4,Stage 4,Stage 4
MIDHANI.NS,Mishra Dhatu Nigam Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,58.55,0.21,9.89,6.2,27.67,435.15,Stage 2,Stage 2,Stage 2
HNDFDS.NS,Hindustan Foods Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2,watchlist,53.24,0.21,0.27,5.16,12.35,576.2,Stage 2,Stage 2,Stage 2
GREENLAM.NS,Greenlam Industries Limited,Consumer Durables,Unknown,False,Cash,Stage 2,watchlist,45.76,0.2,8.65,7.17,13.08,273.7,Stage 2,Stage 2,Stage 2
ARVINDFASN.NS,Arvind Fashions Limited,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,21.54,0.2,2.31,-1.29,-9.36,458.8,Stage 4,Stage 4,Stage 4
LGBBROSLTD.NS,LG Balakrishnan & Bros Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 4,watchlist,12.79,0.2,-4.09,-2.21,-14.85,1523.5,Stage 4,Stage 4,Stage 4
LALPATHLAB.NS,Dr. Lal Path Labs Ltd.,Healthcare,Unknown,False,Cash,Stage 2,watchlist,58.16,0.19,1.39,14.97,28.91,1931.6,Stage 2,Stage 2,Stage 2
MRF.NS,MRF Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 4,watchlist,41.78,0.19,1.07,0.41,-11.29,134190.0,Stage 4,Stage 4,Stage 4
CANBK.NS,Canara Bank,Financial Services,Unknown,True,F&O,Stage 1,watchlist,38.2,0.19,5.58,5.73,-11.63,131.95,Stage 1,Stage 1,Stage 1
HAVELLS.NS,Havells India Limited,Consumer Durables,Unknown,True,F&O,Stage 1,watchlist,24.56,0.19,2.17,8.16,-8.4,1288.0,Stage 1,Stage 1,Stage 1
NTPCGREEN.NS,NTPC Green Energy Ltd.,Power,Unknown,False,Cash,Stage 4,watchlist,17.64,0.19,1.63,-1.6,-3.9,91.5,Stage 4,Stage 4,Stage 4
AARTIIND.NS,Aarti Industries Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,52.75,0.18,2.66,7.3,33.64,502.1,Stage 2,Stage 2,Stage 2
COFORGE.NS,Coforge Limited,Information Technology,Unknown,True,F&O,Stage 1,watchlist,22.59,0.18,3.44,21.49,8.01,1776.0,Stage 1,Stage 1,Stage 1
JINDALSTEL.NS,Jindal Steel & Power Limited,Metals & Mining,Unknown,True,F&O,Stage 1,watchlist,10.17,0.18,0.05,7.11,3.24,1103.0,Stage 1,Stage 1,Stage 1
TECHM.NS,Tech Mahindra Limited,Information Technology,Unknown,True,F&O,Stage 2,watchlist,51.09,0.17,-0.99,14.63,4.34,1635.0,Stage 2,Stage 2,Stage 2
VIPIND.NS,VIP Industries Limited,Consumer Durables,Unknown,False,Cash,Stage 4,watchlist,32.66,0.16,5.37,3.91,-17.8,315.0,Stage 4,Stage 4,Stage 4
CARTRADE.NS,Cartrade Tech Limited,Consumer Services,Unknown,False,Cash,Stage 2,watchlist,28.56,0.16,2.7,2.11,-1.29,2793.0,Stage 2,Stage 2,Stage 2
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,11.74,0.15,-1.13,-4.44,-33.48,8497.0,Stage 4,Stage 4,Stage 4
VAIBHAVGBL.NS,Vaibhav Global Limited,Consumer Durables,Unknown,False,Cash,Stage 2,watchlist,36.99,0.14,-8.79,-5.02,2.62,242.95,Stage 2,Stage 2,Stage 2
BLS.NS,BLS International Services Ltd.,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,31.67,0.14,6.24,8.41,-19.22,254.33,Stage 4,Stage 4,Stage 4
FIRSTCRY.NS,Brainbees Solutions Ltd.,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,29.27,0.14,0.91,5.29,-25.38,214.2,Stage 4,Stage 4,Stage 4
ASTRAL.NS,Astral Limited,Capital Goods,Unknown,True,F&O,Stage 1,watchlist,28.14,0.14,-0.32,9.63,0.63,1444.0,Stage 1,Stage 1,Stage 1
MAHABANK.NS,Bank of Maharashtra,Financial Services,Unknown,False,Cash,Stage 2,watchlist,25.74,0.14,-1.32,-4.55,26.8,78.28,Stage 2,Stage 2,Stage 2
ANURAS.NS,Anupam Rasayan India Limited,Chemicals,Unknown,False,Cash,Stage 1,watchlist,31.32,0.13,0.56,-4.2,-8.44,1214.6,Stage 1,Stage 1,Stage 1
AMBER.NS,Amber Enterprises India Limited,Consumer Durables,Unknown,True,F&O,Stage 2 Failed,watchlist,27.52,0.13,-0.07,-2.18,15.32,7435.0,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
SHOPERSTOP.NS,Shoppers Stop Limited,Consumer Services,Unknown,False,Cash,Stage 1,watchlist,24.54,0.13,7.82,24.46,9.99,420.05,Stage 1,Stage 1,Stage 1
NLCINDIA.NS,NLC India Ltd.,Power,Unknown,False,Cash,Stage 2 Failed,watchlist,20.68,0.13,2.18,0.38,20.53,304.4,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
ESABINDIA.NS,Esab India Limited,Capital Goods,Unknown,False,Cash,Stage 1,watchlist,9.5,0.13,0.05,-0.06,-7.55,5631.5,Stage 1,Stage 1,Stage 1
ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,32.82,0.12,1.33,-7.48,24.61,1025.3,Stage 2,Stage 2,Stage 2
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,Metals & Mining,Unknown,False,Cash,Stage 2 Failed,watchlist,12.99,0.12,6.6,16.36,43.11,389.4,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
ABFRL.NS,Aditya Birla Fashion and Retail Limited,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,13.67,0.11,5.13,8.16,-16.78,63.33,Stage 4,Stage 4,Stage 4
3MINDIA.NS,3M India Limited,Diversified,Unknown,False,Cash,Stage 2,watchlist,43.97,0.1,4.1,5.21,1.55,36035.0,Stage 2,Stage 2,Stage 2
SUZLON.NS,Suzlon Energy Limited,Capital Goods,Unknown,True,F&O,Stage 4,watchlist,6.1,0.1,0.29,-10.34,-8.23,48.15,Stage 4,Stage 4,Stage 4
VSTIND.NS,VST Industries Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,1.47,0.1,-0.78,-13.1,-9.9,219.77,Stage 4,Stage 4,Stage 4
KEI.NS,KEI Industries Limited,Capital Goods,Unknown,True,F&O,Stage 2,watchlist,34.94,0.09,12.02,11.83,24.19,5600.0,Stage 2,Stage 2,Stage 2
DRREDDY.NS,Dr. Reddy's Laboratories Limited,Healthcare,Unknown,True,F&O,Stage 4,watchlist,15.3,0.09,2.08,-7.09,-5.9,1172.0,Stage 4,Stage 4,Stage 4
COLPAL.NS,Colgate Palmolive (India) Limited,Fast Moving Consumer Goods,Unknown,True,F&O,Stage 4,watchlist,29.86,0.08,-2.22,-1.6,-1.9,2030.0,Stage 4,Stage 4,Stage 4
BSOFT.NS,BIRLASOFT LIMITED,Information Technology,Unknown,False,Cash,Stage 4,watchlist,29.08,0.08,5.32,17.59,-25.18,318.5,Stage 4,Stage 4,Stage 4
HEMIPROP.NS,Hemisphere Properties India Limited,Realty,Unknown,False,Cash,Stage 3,watchlist,14.94,0.08,2.77,0.85,1.29,138.04,Stage 3,Stage 3,Stage 3
ADANIGREEN.NS,Adani Green Energy Limited,Power,Unknown,True,F&O,Stage 2,watchlist,45.18,0.07,-0.77,-7.68,33.78,1372.4,Stage 2,Stage 2,Stage 2
AIIL.NS,Authum Investment & Infrastructure Ltd.,Financial Services,Unknown,False,Cash,Stage 1,watchlist,28.59,0.07,10.62,17.56,-4.88,596.6,Stage 1,Stage 1,Stage 1
ITC.NS,ITC Limited,Fast Moving Consumer Goods,Unknown,True,F&O,Stage 4,watchlist,27.72,0.07,1.81,1.44,-17.53,286.1,Stage 4,Stage 4,Stage 4
SHARDACROP.NS,Sharda Cropchem Limited,Chemicals,Unknown,False,Cash,Stage 4,watchlist,35.11,0.06,0.4,-7.79,-4.78,814.05,Stage 4,Stage 4,Stage 4
AWL.NS,Adani Wilmar Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,20.1,0.06,4.25,6.37,-17.09,197.5,Stage 4,Stage 4,Stage 4
CIEINDIA.NS,CIE Automotive India Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2 Failed,watchlist,27.45,0.05,0.47,-11.12,-4.07,410.5,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
MAHLIFE.NS,Mahindra Lifespace Developers Limited,Realty,Unknown,False,Cash,Stage 2,watchlist,45.44,0.04,-1.55,5.04,-0.92,386.55,Stage 2,Stage 2,Stage 2
YESBANK.NS,Yes Bank Limited,Financial Services,Unknown,True,F&O,Stage 2 Failed,watchlist,22.67,0.04,-0.35,-4.02,5.58,22.69,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
UPL.NS,UPL Limited,Chemicals,Unknown,True,F&O,Stage 4,watchlist,22.35,0.04,-5.18,-0.57,-28.16,573.0,Stage 4,Stage 4,Stage 4
NYKAA.NS,FSN E-Commerce Ventures Limited,Consumer Services,Unknown,True,F&O,Stage 2,watchlist,70.13,0.02,-0.42,2.45,24.93,332.0,Stage 2,Stage 2,Stage 2
NEOGEN.NS,Neogen Chemicals Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,60.96,0.02,0.43,0.26,72.78,2031.9,Stage 2,Stage 2,Stage 2
INOXINDIA.NS,INOX India Ltd.,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,49.61,0.02,2.45,-2.57,75.85,1954.7,Stage 2,Stage 2,Stage 2
BALKRISIND.NS,Balkrishna Industries Limited,Automobile and Auto Components,Unknown,False,Cash,Not Sure,watchlist,34.79,0.02,-0.13,12.4,7.03,2466.3,Not Sure,Not Sure,Not Sure
SAGILITY.NS,Sagility Ltd.,Information Technology,Unknown,False,Cash,Stage 4,watchlist,23.15,0.02,0.85,7.38,-15.86,43.67,Stage 4,Stage 4,Stage 4
NH.NS,Narayana Hrudayalaya Ltd.,Healthcare,Unknown,False,Cash,Stage 2 Failed,watchlist,56.03,0.01,-7.1,-5.21,-2.33,1885.1,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
MAHSCOOTER.NS,Maharashtra Scooters Limited,Financial Services,Unknown,False,Cash,Stage 1,watchlist,39.64,0.01,6.22,5.91,-2.25,13818.0,Stage 1,Stage 1,Stage 1
TEAMLEASE.NS,Teamlease Services Limited,Services,Unknown,False,Cash,Stage 4,watchlist,14.76,0.01,1.51,-9.23,-19.91,1253.6,Stage 4,Stage 4,Stage 4
DIXON.NS,Dixon Technologies (India) Limited,Consumer Durables,Unknown,True,F&O,Stage 2,watchlist,67.52,0.0,1.07,5.36,17.44,14200.0,Stage 2,Stage 2,Stage 2
ASHOKLEY.NS,Ashok Leyland Limited,Capital Goods,Unknown,True,F&O,Stage 2,watchlist,59.24,0.0,6.81,14.38,-2.35,177.5,Stage 2,Stage 2,Stage 2
JBCHEPHARM.NS,JB Chemicals & Pharmaceuticals Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,59.24,0.0,0.0,7.88,33.8,2408.9,Stage 2,Stage 2,Stage 2
NATIONALUM.NS,National Aluminium Company Limited,Metals & Mining,Unknown,True,F&O,Stage 3,watchlist,24.09,0.0,8.84,9.01,23.23,381.0,Stage 3,Stage 3,Stage 3
DLF.NS,DLF Limited,Realty,Unknown,True,F&O,Stage 1,watchlist,9.43,0.0,-2.62,-1.45,-5.98,642.0,Stage 1,Stage 1,Stage 1
POWERMECH.NS,Power Mech Projects Limited,Construction,Unknown,False,Cash,Stage 2 Failed,watchlist,14.04,-0.01,1.96,0.48,14.86,2616.7,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
APOLLO.NS,Apollo Micro Systems Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,64.41,-0.02,3.58,1.39,46.32,403.85,Stage 2,Stage 2,Stage 2
DYNAMATECH.NS,Dynamatic Technologies Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,50.94,-0.02,10.27,5.13,23.17,11401.0,Stage 2,Stage 2,Stage 2
GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,Capital Goods,Unknown,False,Cash,Stage 1,watchlist,10.44,-0.02,-0.08,-1.08,6.72,2599.0,Stage 1,Stage 1,Stage 1
PAYTM.NS,One 97 Communications Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,47.91,-0.03,7.34,14.15,11.6,1441.6,Stage 2,Stage 2,Stage 2
SCHAEFFLER.NS,Schaeffler India Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2 Failed,watchlist,47.75,-0.03,-1.08,-0.27,5.1,4035.2,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
ESCORTS.NS,Escorts Kubota Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,34.37,-0.03,-0.19,5.89,-18.06,3080.0,Stage 4,Stage 4,Stage 4
ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,33.38,-0.03,0.71,0.49,-40.68,206.06,Stage 4,Stage 4,Stage 4
ERIS.NS,Eris Lifesciences Limited,Healthcare,Unknown,False,Cash,Stage 4,watchlist,40.27,-0.04,2.04,-3.33,-7.43,1382.4,Stage 4,Stage 4,Stage 4
INTELLECT.NS,Intellect Design Arena Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,29.01,-0.04,0.2,-2.01,-23.16,721.35,Stage 4,Stage 4,Stage 4
NUCLEUS.NS,Nucleus Software Exports Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,27.22,-0.04,1.78,-6.14,-23.01,698.25,Stage 4,Stage 4,Stage 4
FDC.NS,FDC Limited,Healthcare,Unknown,False,Cash,Stage 2 Failed,watchlist,22.64,-0.05,-9.76,-14.42,-10.58,369.8,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
APTUS.NS,Aptus Value Housing Finance India Limited,Financial Services,Unknown,False,Cash,Stage 2 Failed,watchlist,30.92,-0.06,-0.21,-6.74,-6.72,260.65,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
ABBOTINDIA.NS,Abbott India Limited,Healthcare,Unknown,False,Cash,Not Sure,watchlist,61.84,-0.07,0.13,6.41,0.0,27835.0,Not Sure,Not Sure,Not Sure
ALOKINDS.NS,Alok Industries Limited,Textiles,Unknown,False,Cash,Stage 4,watchlist,36.67,-0.08,0.42,-4.01,-25.74,11.97,Stage 4,Stage 4,Stage 4
MCX.NS,Multi Commodity Exchange of India Limited,Financial Services,Unknown,True,F&O,Stage 1,watchlist,18.24,-0.08,-2.01,-5.29,20.03,2638.0,Stage 1,Stage 1,Stage 1
COALINDIA.NS,Coal India Limited,"Oil, Gas & Consumable Fuels",Unknown,True,F&O,Stage 4,watchlist,14.99,-0.08,0.27,-2.12,6.47,415.25,Stage 4,Stage 4,Stage 4
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Services,Unknown,True,F&O,Stage 2 Failed,watchlist,8.39,-0.09,-0.18,-5.92,14.82,1693.5,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
SAIL.NS,Steel Authority of India Limited,Metals & Mining,Unknown,True,F&O,Stage 3,watchlist,4.92,-0.09,4.47,6.44,18.95,176.58,Stage 3,Stage 3,Stage 3
SANOFI.NS,Sanofi India Limited,Healthcare,Unknown,False,Cash,Stage 4,watchlist,42.33,-0.1,0.95,-0.2,-17.16,3349.4,Stage 4,Stage 4,Stage 4
IRCTC.NS,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,31.13,-0.1,6.16,4.72,-23.74,519.95,Stage 4,Stage 4,Stage 4
OBEROIRLTY.NS,Oberoi Realty Limited,Realty,Unknown,True,F&O,Stage 2,watchlist,56.51,-0.11,-2.88,-5.14,5.05,1775.0,Stage 2,Stage 2,Stage 2
YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,43.22,-0.11,6.36,6.04,28.92,870.5,Stage 2,Stage 2,Stage 2
MMTC.NS,MMTC Limited,Services,Unknown,False,Cash,Not Sure,watchlist,32.39,-0.11,2.11,-0.28,-2.63,63.98,Not Sure,Not Sure,Not Sure
AGI.NS,AGI Greenpac Limited,Capital Goods,Unknown,False,Cash,Stage 1,watchlist,32.25,-0.11,0.08,-0.04,-5.66,709.8,Stage 1,Stage 1,Stage 1
CCL.NS,CCL Products (India) Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2,watchlist,30.39,-0.11,-2.19,-6.55,24.46,1130.0,Stage 2,Stage 2,Stage 2
DBCORP.NS,D.B.Corp Limited,"Media, Entertainment & Publication",Unknown,False,Cash,Stage 4,watchlist,29.14,-0.11,0.7,6.95,-16.81,210.41,Stage 4,Stage 4,Stage 4
USHAMART.NS,Usha Martin Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,54.18,-0.12,3.85,2.56,16.03,515.05,Stage 2,Stage 2,Stage 2
BIKAJI.NS,Bikaji Foods International Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,29.9,-0.12,-2.83,-2.71,-15.4,623.5,Stage 4,Stage 4,Stage 4
BANKBARODA.NS,Bank of Baroda,Financial Services,Unknown,True,F&O,Stage 4,watchlist,29.8,-0.12,3.34,2.49,-13.95,250.7,Stage 4,Stage 4,Stage 4
NAZARA.NS,Nazara Technologies Limited,"Media, Entertainment & Publication",Unknown,False,Cash,Stage 2,watchlist,68.16,-0.14,3.94,15.98,25.84,352.35,Stage 2,Stage 2,Stage 2
ELGIEQUIP.NS,Elgi Equipments Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,51.8,-0.14,3.3,0.42,24.16,588.45,Stage 2,Stage 2,Stage 2
LT.NS,Larsen & Toubro Limited,Construction,Unknown,True,F&O,Stage 2,watchlist,46.04,-0.14,2.97,4.37,-1.08,4056.0,Stage 2,Stage 2,Stage 2
GILLETTE.NS,Gillette India Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,11.74,-0.14,0.78,-1.35,-3.79,7683.5,Stage 4,Stage 4,Stage 4
MUTHOOTFIN.NS,Muthoot Finance Limited,Financial Services,Unknown,True,F&O,Stage 4,watchlist,31.37,-0.15,-7.36,-5.48,-24.08,2890.0,Stage 4,Stage 4,Stage 4
SBICARD.NS,SBI Cards and Payment Services Limited,Financial Services,Unknown,True,F&O,Stage 4,watchlist,30.17,-0.15,-0.17,12.04,-23.06,659.0,Stage 4,Stage 4,Stage 4
LICHSGFIN.NS,LIC Housing Finance Limited,Financial Services,Unknown,True,F&O,Stage 2 Failed,watchlist,18.14,-0.15,-3.6,-6.59,-5.9,504.25,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
TVSSRICHAK.NS,TVS Srichakra Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2 Failed,watchlist,41.06,-0.16,0.86,-4.31,-8.57,3964.9,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
SPLPETRO.NS,Supreme Petrochem Limited,Chemicals,Unknown,False,Cash,Stage 2 Failed,watchlist,47.31,-0.17,-1.64,-1.6,10.29,701.45,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
GODFRYPHLP.NS,Godfrey Phillips India Limited,Fast Moving Consumer Goods,Unknown,True,F&O,Stage 4,watchlist,28.9,-0.17,7.15,8.7,-0.2,2286.0,Stage 4,Stage 4,Stage 4
SALASAR.NS,Salasar Techno Engineering Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,21.11,-0.17,0.68,-3.76,-33.63,5.88,Stage 4,Stage 4,Stage 4
RRKABEL.NS,R R Kabel Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,49.27,-0.18,6.02,25.05,88.28,2759.5,Stage 2,Stage 2,Stage 2
DELTACORP.NS,Delta Corp Limited,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,5.71,-0.19,0.57,-2.28,-9.15,63.33,Stage 4,Stage 4,Stage 4
HAL.NS,Hindustan Aeronautics Limited,Capital Goods,Unknown,True,F&O,Stage 2,watchlist,54.26,-0.2,5.67,12.13,12.57,4910.0,Stage 2,Stage 2,Stage 2
KIRLOSIND.NS,Kirloskar Industries Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,46.46,-0.2,-4.6,-9.43,18.85,3759.6,Stage 2,Stage 2,Stage 2
ADANIENT.NS,Adani Enterprises Limited,Metals & Mining,Unknown,True,F&O,Stage 2,watchlist,37.35,-0.2,0.35,-2.06,33.69,3020.0,Stage 2,Stage 2,Stage 2
JAICORPLTD.NS,Jai Corp Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,21.61,-0.2,2.07,-4.93,-21.19,103.74,Stage 4,Stage 4,Stage 4
NESCO.NS,Nesco Limited,Services,Unknown,False,Cash,Stage 4,watchlist,18.61,-0.2,-1.66,-4.16,-13.97,1047.1,Stage 4,Stage 4,Stage 4
LATENTVIEW.NS,Latent View Analytics Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,10.47,-0.2,-6.01,-1.11,-34.69,297.2,Stage 4,Stage 4,Stage 4
BOMDYEING.NS,Bombay Dyeing & Mfg Company Limited,Textiles,Unknown,False,Cash,Stage 4,watchlist,41.69,-0.21,-1.07,-4.32,-8.79,120.23,Stage 4,Stage 4,Stage 4
MAXHEALTH.NS,Max Healthcare Institute Limited,Healthcare,Unknown,True,F&O,Stage 2 Failed,watchlist,52.83,-0.22,-2.59,-2.84,2.14,1070.0,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
JAYNECOIND.NS,Jayaswal Neco Industries Limited,Capital Goods,Unknown,False,Cash,Not Sure,watchlist,44.23,-0.22,7.37,4.42,6.26,92.37,Not Sure,Not Sure,Not Sure
SIS.NS,SIS LIMITED,Services,Unknown,False,Cash,Stage 2,watchlist,42.35,-0.22,2.97,-0.65,33.9,434.95,Stage 2,Stage 2,Stage 2
SSWL.NS,Steel Strips Wheels Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,81.91,-0.23,-0.6,28.51,46.97,308.5,Stage 2,Stage 2,Stage 2
CENTURYPLY.NS,Century Plyboards (India) Limited,Consumer Durables,Unknown,False,Cash,Stage 2,watchlist,59.71,-0.23,-2.2,1.08,-5.36,781.95,Stage 2,Stage 2,Stage 2
CDSL.NS,Central Depository Services (India) Ltd.,Financial Services,Unknown,True,F&O,Stage 1,watchlist,30.67,-0.23,-0.38,-0.47,-7.34,1328.0,Stage 1,Stage 1,Stage 1
ANANTRAJ.NS,Anant Raj Limited,Realty,Unknown,False,Cash,Stage 2,watchlist,47.39,-0.24,-1.38,8.33,11.66,615.9,Stage 2,Stage 2,Stage 2
METROPOLIS.NS,Metropolis Healthcare Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,49.93,-0.25,-3.31,0.56,19.0,563.2,Stage 2,Stage 2,Stage 2
ITCHOTELS.NS,ITC Hotels Ltd.,Consumer Services,Unknown,False,Cash,Stage 1,watchlist,26.3,-0.25,5.1,-6.4,-12.6,170.65,Stage 1,Stage 1,Stage 1
FCL.NS,Fineotex Chemical Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,46.7,-0.26,5.9,11.25,69.61,41.64,Stage 2,Stage 2,Stage 2
INOXWIND.NS,Inox Wind Limited,Capital Goods,Unknown,True,F&O,Stage 4,watchlist,30.87,-0.26,-0.18,-4.89,-36.51,78.0,Stage 4,Stage 4,Stage 4
KNRCON.NS,KNR Constructions Limited,Construction,Unknown,False,Cash,Not Sure,watchlist,23.94,-0.26,14.89,9.94,-13.34,139.99,Not Sure,Not Sure,Not Sure
DATAPATTNS.NS,Data Patterns (India) Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,35.9,-0.27,2.33,2.48,68.78,4380.7,Stage 2,Stage 2,Stage 2
OIL.NS,Oil India Limited,"Oil, Gas & Consumable Fuels",Unknown,True,F&O,Stage 1,watchlist,12.72,-0.27,-3.45,4.67,5.15,442.8,Stage 1,Stage 1,Stage 1
GLAND.NS,Gland Pharma Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,64.8,-0.28,3.92,5.32,51.65,2601.0,Stage 2,Stage 2,Stage 2
SAFARI.NS,Safari Industries (India) Limited,Consumer Durables,Unknown,False,Cash,Stage 4,watchlist,35.26,-0.28,-4.68,-8.27,-31.72,1486.6,Stage 4,Stage 4,Stage 4
SIEMENS.NS,Siemens Ltd.,Capital Goods,Unknown,True,F&O,Stage 1,watchlist,28.68,-0.3,4.79,13.9,28.08,3940.1,Stage 1,Stage 1,Stage 1
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Unknown,True,F&O,Stage 2,watchlist,68.85,-0.31,-2.29,0.32,14.04,1945.0,Stage 2,Stage 2,Stage 2
EMUDHRA.NS,eMudhra Limited,Information Technology,Unknown,False,Cash,Stage 1,watchlist,41.45,-0.31,16.11,23.89,-3.49,538.85,Stage 1,Stage 1,Stage 1
NIITMTS.NS,NIIT Learning Systems Limited,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,28.67,-0.31,1.24,0.29,-39.23,242.79,Stage 4,Stage 4,Stage 4
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Unknown,True,F&O,Stage 1,watchlist,41.66,-0.32,-1.41,1.86,-8.94,1855.5,Stage 1,Stage 1,Stage 1
DABUR.NS,Dabur India Limited,Fast Moving Consumer Goods,Unknown,True,F&O,Stage 4,watchlist,28.87,-0.32,-2.72,-6.28,-16.93,410.0,Stage 4,Stage 4,Stage 4
APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Healthcare,Unknown,True,F&O,Stage 2,watchlist,84.36,-0.33,-0.13,1.12,25.95,8945.0,Stage 2,Stage 2,Stage 2
ATUL.NS,Atul Limited,Chemicals,Unknown,False,Cash,Stage 1,watchlist,34.84,-0.33,0.56,10.1,10.35,6774.0,Stage 1,Stage 1,Stage 1
ZENSARTECH.NS,Zensar Technologies Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,18.36,-0.33,-1.76,14.24,-26.85,499.0,Stage 4,Stage 4,Stage 4
